id,Unique ID,FD sample ID,FD Run ID,Strain,Cryo mix,FD_recipe,Desiccant,FC,Aged,,DR_latest,Est_latest,ExtenderCFU_ml,ExtenderCFU_ml_SD,Application Log Loss,Plating Date,CFU/Seed,CFU/Seed Stdev,T0?,Days,Log CFU,Y-Intercept,Decay Rate,EstDays,T0 Date
87,P,22PT1117-8,FDL-105B-T10-21CW12,Klebsiella variicola,PVT70%,PVT090-A0,5%SIO2,T+P,yes,12W@21C,-0.045,28.796,2.33E+09,2.40E+08,0.82,6/7/23,8.61E+03,1.20E+03,No,35.00,3.94,5.42,-0.045,28.80,5/3/23
87,P,22PT1117-8,FDL-105B-T10-21CW12,Klebsiella variicola,PVT70%,PVT090-A0,5%SIO2,T+P,yes,12W@21C,-0.045,28.796,2.33E+09,2.40E+08,0.82,,,,No,,,,,,5/3/23
87,P,22PT1117-8,FDL-105B-T10-21CW12,Klebsiella variicola,PVT70%,PVT090-A0,5%SIO2,T+P,yes,12W@21C,-0.045,28.796,2.33E+09,2.40E+08,0.82,,,,No,,,,,,5/3/23
87,P,22PT1117-8,FDL-105B-T10-21CW12,Klebsiella variicola,PVT70%,PVT090-A0,5%SIO2,T+P,yes,12W@21C,-0.045,28.796,2.33E+09,2.40E+08,0.82,,,,No,,,,,,5/3/23
88,P,23PT0405-KOKO,23PT0405-KOKO,Kosakonia sacchari,PVT70%,ESL2130,5%TMC+2%CaCl2,T only,no,Fresh,-0.035,44.744,1.29E+10,3.36E+09,1.20,5/3/23,7.24E+05,1.31E+05,Yes,0.00,5.86,,,,5/3/23
88,P,23PT0405-KOKO,23PT0405-KOKO,Kosakonia sacchari,PVT70%,ESL2130,5%TMC+2%CaCl2,T only,no,Fresh,-0.035,44.744,1.29E+10,3.36E+09,1.20,5/10/23,4.24E+05,1.56E+05,No,7.00,5.63,5.86,-0.033,56.02,5/3/23
88,P,23PT0405-KOKO,23PT0405-KOKO,Kosakonia sacchari,PVT70%,ESL2130,5%TMC+2%CaCl2,T only,no,Fresh,-0.035,44.744,1.29E+10,3.36E+09,1.20,,,,No,,,,,,5/3/23
88,P,23PT0405-KOKO,23PT0405-KOKO,Kosakonia sacchari,PVT70%,ESL2130,5%TMC+2%CaCl2,T only,no,Fresh,-0.035,44.744,1.29E+10,3.36E+09,1.20,5/24/23,3.16E+04,9.15E+03,No,21.00,4.50,5.95,-0.065,29.16,5/3/23
88,P,23PT0405-KOKO,23PT0405-KOKO,Kosakonia sacchari,PVT70%,ESL2130,5%TMC+2%CaCl2,T only,no,Fresh,-0.035,44.744,1.29E+10,3.36E+09,1.20,5/30/23,5.07E+04,9.15E+03,No,27.00,4.70,5.87,-0.043,36.75,5/3/23
88,P,23PT0405-KOKO,23PT0405-KOKO,Kosakonia sacchari,PVT70%,ESL2130,5%TMC+2%CaCl2,T only,no,Fresh,-0.035,44.744,1.29E+10,3.36E+09,1.20,6/7/23,4.28E+04,5.00E+03,No,35.00,4.63,5.78,-0.035,44.74,5/3/23
88,P,23PT0405-KOKO,23PT0405-KOKO,Kosakonia sacchari,PVT70%,ESL2130,5%TMC+2%CaCl2,T only,no,Fresh,-0.035,44.744,1.29E+10,3.36E+09,1.20,,,,No,,,,,,5/3/23
88,P,23PT0405-KOKO,23PT0405-KOKO,Kosakonia sacchari,PVT70%,ESL2130,5%TMC+2%CaCl2,T only,no,Fresh,-0.035,44.744,1.29E+10,3.36E+09,1.20,,,,No,,,,,,5/3/23
88,P,23PT0405-KOKO,23PT0405-KOKO,Kosakonia sacchari,PVT70%,ESL2130,5%TMC+2%CaCl2,T only,no,Fresh,-0.035,44.744,1.29E+10,3.36E+09,1.20,,,,No,,,,,,5/3/23
89,P,23PT0406-KLUB,23PT0406-KLUB,Klebsiella variicola,PVT70%,PVT090-A0,5%TMC+2%CaCl2,T+P,no,Fresh,-0.050,36.035,1.84E+10,3.85E+08,1.13,5/3/23,1.23E+06,6.11E+04,Yes,0.00,6.09,,,,5/3/23
89,P,23PT0406-KLUB,23PT0406-KLUB,Klebsiella variicola,PVT70%,PVT090-A0,5%TMC+2%CaCl2,T+P,no,Fresh,-0.050,36.035,1.84E+10,3.85E+08,1.13,5/10/23,8.43E+05,2.24E+05,No,7.00,5.93,6.09,-0.023,89.76,5/3/23
89,P,23PT0406-KLUB,23PT0406-KLUB,Klebsiella variicola,PVT70%,PVT090-A0,5%TMC+2%CaCl2,T+P,no,Fresh,-0.050,36.035,1.84E+10,3.85E+08,1.13,,,,No,,,,,,5/3/23
89,P,23PT0406-KLUB,23PT0406-KLUB,Klebsiella variicola,PVT70%,PVT090-A0,5%TMC+2%CaCl2,T+P,no,Fresh,-0.050,36.035,1.84E+10,3.85E+08,1.13,5/24/23,2.24E+04,8.47E+03,No,21.00,4.35,6.27,-0.083,26.05,5/3/23
89,P,23PT0406-KLUB,23PT0406-KLUB,Klebsiella variicola,PVT70%,PVT090-A0,5%TMC+2%CaCl2,T+P,no,Fresh,-0.050,36.035,1.84E+10,3.85E+08,1.13,5/30/23,3.29E+04,1.07E+04,No,27.00,4.52,6.18,-0.058,31.23,5/3/23
89,P,23PT0406-KLUB,23PT0406-KLUB,Klebsiella variicola,PVT70%,PVT090-A0,5%TMC+2%CaCl2,T+P,no,Fresh,-0.050,36.035,1.84E+10,3.85E+08,1.13,6/7/23,2.11E+04,2.89E+03,No,35.00,4.32,6.08,-0.050,36.04,5/3/23
89,P,23PT0406-KLUB,23PT0406-KLUB,Klebsiella variicola,PVT70%,PVT090-A0,5%TMC+2%CaCl2,T+P,no,Fresh,-0.050,36.035,1.84E+10,3.85E+08,1.13,,,,No,,,,,,5/3/23
89,P,23PT0406-KLUB,23PT0406-KLUB,Klebsiella variicola,PVT70%,PVT090-A0,5%TMC+2%CaCl2,T+P,no,Fresh,-0.050,36.035,1.84E+10,3.85E+08,1.13,,,,No,,,,,,5/3/23
89,P,23PT0406-KLUB,23PT0406-KLUB,Klebsiella variicola,PVT70%,PVT090-A0,5%TMC+2%CaCl2,T+P,no,Fresh,-0.050,36.035,1.84E+10,3.85E+08,1.13,,,,No,,,,,,5/3/23
99,Q,LOT#04282301,LOT#04282301,Kv+Ks,PVT70%,ESL+PVT,5%TMC+2%CaCl2,T+P/T only,no,Fresh,-0.045,35.719,1.67E+10,2.67E+09,1.35,5/10/23,6.61E+05,1.67E+05,Yes,0.00,5.82,,,,5/10/23
99,Q,LOT#04282301,LOT#04282301,Kv+Ks,PVT70%,ESL+PVT,5%TMC+2%CaCl2,T+P/T only,no,Fresh,-0.045,35.719,1.67E+10,2.67E+09,1.35,,,,No,,,,,,5/10/23
99,Q,LOT#04282301,LOT#04282301,Kv+Ks,PVT70%,ESL+PVT,5%TMC+2%CaCl2,T+P/T only,no,Fresh,-0.045,35.719,1.67E+10,2.67E+09,1.35,5/24/23,4.25E+04,1.34E+04,No,14.00,4.63,5.82,-0.085,21.38,5/10/23
99,Q,LOT#04282301,LOT#04282301,Kv+Ks,PVT70%,ESL+PVT,5%TMC+2%CaCl2,T+P/T only,no,Fresh,-0.045,35.719,1.67E+10,2.67E+09,1.35,5/30/23,4.53E+04,1.29E+04,No,20.00,4.66,5.75,-0.058,27.77,5/10/23
99,Q,LOT#04282301,LOT#04282301,Kv+Ks,PVT70%,ESL+PVT,5%TMC+2%CaCl2,T+P/T only,no,Fresh,-0.045,35.719,1.67E+10,2.67E+09,1.35,6/7/23,3.73E+04,1.10E+04,No,28.00,4.57,5.62,-0.045,35.72,5/10/23
99,Q,LOT#04282301,LOT#04282301,Kv+Ks,PVT70%,ESL+PVT,5%TMC+2%CaCl2,T+P/T only,no,Fresh,-0.045,35.719,1.67E+10,2.67E+09,1.35,,,,No,,,,,,5/10/23
99,Q,LOT#04282301,LOT#04282301,Kv+Ks,PVT70%,ESL+PVT,5%TMC+2%CaCl2,T+P/T only,no,Fresh,-0.045,35.719,1.67E+10,2.67E+09,1.35,,,,No,,,,,,5/10/23
99,Q,LOT#04282301,LOT#04282301,Kv+Ks,PVT70%,ESL+PVT,5%TMC+2%CaCl2,T+P/T only,no,Fresh,-0.045,35.719,1.67E+10,2.67E+09,1.35,,,,No,,,,,,5/10/23
99,Q,LOT#04282301,LOT#04282301,Kv+Ks,PVT70%,ESL+PVT,5%TMC+2%CaCl2,T+P/T only,no,Fresh,-0.045,35.719,1.67E+10,2.67E+09,1.35,,,,No,,,,,,5/10/23
100,Q,23PT0119-5,FDL-105EF-T24-CC1-21CW10,Kosakonia sacchari,PVT70%,PVT090-A0,2%CaCl2,T only,yes,10W@21C,-0.041,9.547,4.91E+08,1.39E+07,1.03,5/10/23,4.04E+04,1.00E+04,Yes,0.00,4.61,,,,5/10/23
100,Q,23PT0119-5,FDL-105EF-T24-CC1-21CW10,Kosakonia sacchari,PVT70%,PVT090-A0,2%CaCl2,T only,yes,10W@21C,-0.041,9.547,4.91E+08,1.39E+07,1.03,5/19/23,,3.23E+03,No,,,,,,5/10/23
100,Q,23PT0119-5,FDL-105EF-T24-CC1-21CW10,Kosakonia sacchari,PVT70%,PVT090-A0,2%CaCl2,T only,yes,10W@21C,-0.041,9.547,4.91E+08,1.39E+07,1.03,5/23/23,3.00E+03,9.95E+02,No,13.00,3.48,4.61,-0.087,6.98,5/10/23
100,Q,23PT0119-5,FDL-105EF-T24-CC1-21CW10,Kosakonia sacchari,PVT70%,PVT090-A0,2%CaCl2,T only,yes,10W@21C,-0.041,9.547,4.91E+08,1.39E+07,1.03,5/30/23,3.40E+03,4.92E+02,No,20.00,3.53,4.51,-0.054,8.78,5/10/23
100,Q,23PT0119-5,FDL-105EF-T24-CC1-21CW10,Kosakonia sacchari,PVT70%,PVT090-A0,2%CaCl2,T only,yes,10W@21C,-0.041,9.547,4.91E+08,1.39E+07,1.03,6/7/23,2.84E+03,7.01E+02,No,28.00,3.45,4.39,-0.041,9.55,5/10/23
100,Q,23PT0119-5,FDL-105EF-T24-CC1-21CW10,Kosakonia sacchari,PVT70%,PVT090-A0,2%CaCl2,T only,yes,10W@21C,-0.041,9.547,4.91E+08,1.39E+07,1.03,,,,No,,,,,,5/10/23
100,Q,23PT0119-5,FDL-105EF-T24-CC1-21CW10,Kosakonia sacchari,PVT70%,PVT090-A0,2%CaCl2,T only,yes,10W@21C,-0.041,9.547,4.91E+08,1.39E+07,1.03,,,,No,,,,,,5/10/23
100,Q,23PT0119-5,FDL-105EF-T24-CC1-21CW10,Kosakonia sacchari,PVT70%,PVT090-A0,2%CaCl2,T only,yes,10W@21C,-0.041,9.547,4.91E+08,1.39E+07,1.03,,,,No,,,,,,5/10/23
100,Q,23PT0119-5,FDL-105EF-T24-CC1-21CW10,Kosakonia sacchari,PVT70%,PVT090-A0,2%CaCl2,T only,yes,10W@21C,-0.041,9.547,4.91E+08,1.39E+07,1.03,,,,No,,,,,,5/10/23
101,Q,23PT0119-5,FDL-105EF-T24-TMC1-21CW10,Kosakonia sacchari,PVT70%,PVT090-A0,5%TMC,T only,yes,10W@21C,-0.025,16.199,5.47E+08,5.81E+07,1.20,5/10/23,3.04E+04,5.67E+03,Yes,0.00,4.48,,,,5/10/23
101,Q,23PT0119-5,FDL-105EF-T24-TMC1-21CW10,Kosakonia sacchari,PVT70%,PVT090-A0,5%TMC,T only,yes,10W@21C,-0.025,16.199,5.47E+08,5.81E+07,1.20,,,,No,,,,,,5/10/23
101,Q,23PT0119-5,FDL-105EF-T24-TMC1-21CW10,Kosakonia sacchari,PVT70%,PVT090-A0,5%TMC,T only,yes,10W@21C,-0.025,16.199,5.47E+08,5.81E+07,1.20,5/23/23,9.47E+03,1.22E+03,No,13.00,3.98,4.48,-0.039,12.39,5/10/23
101,Q,23PT0119-5,FDL-105EF-T24-TMC1-21CW10,Kosakonia sacchari,PVT70%,PVT090-A0,5%TMC,T only,yes,10W@21C,-0.025,16.199,5.47E+08,5.81E+07,1.20,5/30/23,7.05E+03,2.82E+03,No,20.00,3.85,4.46,-0.032,14.14,5/10/23
101,Q,23PT0119-5,FDL-105EF-T24-TMC1-21CW10,Kosakonia sacchari,PVT70%,PVT090-A0,5%TMC,T only,yes,10W@21C,-0.025,16.199,5.47E+08,5.81E+07,1.20,6/7/23,6.15E+03,9.64E+02,No,28.00,3.79,4.41,-0.025,16.20,5/10/23
101,Q,23PT0119-5,FDL-105EF-T24-TMC1-21CW10,Kosakonia sacchari,PVT70%,PVT090-A0,5%TMC,T only,yes,10W@21C,-0.025,16.199,5.47E+08,5.81E+07,1.20,,,,No,,,,,,5/10/23
101,Q,23PT0119-5,FDL-105EF-T24-TMC1-21CW10,Kosakonia sacchari,PVT70%,PVT090-A0,5%TMC,T only,yes,10W@21C,-0.025,16.199,5.47E+08,5.81E+07,1.20,,,,No,,,,,,5/10/23
101,Q,23PT0119-5,FDL-105EF-T24-TMC1-21CW10,Kosakonia sacchari,PVT70%,PVT090-A0,5%TMC,T only,yes,10W@21C,-0.025,16.199,5.47E+08,5.81E+07,1.20,,,,No,,,,,,5/10/23
101,Q,23PT0119-5,FDL-105EF-T24-TMC1-21CW10,Kosakonia sacchari,PVT70%,PVT090-A0,5%TMC,T only,yes,10W@21C,-0.025,16.199,5.47E+08,5.81E+07,1.20,,,,No,,,,,,5/10/23
102,Q,22PT1117-8,FDL-105B-T10-CC1-21CW8,Klebsiella variicola,PVT70%,PVT090-A0,2%CaCl2,T+P ,yes,8W@21C,-0.038,31.222,3.36E+09,4.54E+08,1.11,5/10/23,2.33E+05,3.59E+04,Yes,0.00,5.37,,,,5/10/23
102,Q,22PT1117-8,FDL-105B-T10-CC1-21CW8,Klebsiella variicola,PVT70%,PVT090-A0,2%CaCl2,T+P ,yes,8W@21C,-0.038,31.222,3.36E+09,4.54E+08,1.11,,,,No,,,,,,5/10/23
102,Q,22PT1117-8,FDL-105B-T10-CC1-21CW8,Klebsiella variicola,PVT70%,PVT090-A0,2%CaCl2,T+P ,yes,8W@21C,-0.038,31.222,3.36E+09,4.54E+08,1.11,5/23/23,2.61E+04,4.81E+03,No,13.00,4.42,5.37,-0.073,18.70,5/10/23
102,Q,22PT1117-8,FDL-105B-T10-CC1-21CW8,Klebsiella variicola,PVT70%,PVT090-A0,2%CaCl2,T+P ,yes,8W@21C,-0.038,31.222,3.36E+09,4.54E+08,1.11,5/30/23,2.35E+04,8.73E+03,No,20.00,4.37,5.30,-0.050,24.61,5/10/23
102,Q,22PT1117-8,FDL-105B-T10-CC1-21CW8,Klebsiella variicola,PVT70%,PVT090-A0,2%CaCl2,T+P ,yes,8W@21C,-0.038,31.222,3.36E+09,4.54E+08,1.11,6/7/23,1.99E+04,6.74E+03,No,28.00,4.30,5.20,-0.038,31.22,5/10/23
102,Q,22PT1117-8,FDL-105B-T10-CC1-21CW8,Klebsiella variicola,PVT70%,PVT090-A0,2%CaCl2,T+P ,yes,8W@21C,-0.038,31.222,3.36E+09,4.54E+08,1.11,,,,No,,,,,,5/10/23
102,Q,22PT1117-8,FDL-105B-T10-CC1-21CW8,Klebsiella variicola,PVT70%,PVT090-A0,2%CaCl2,T+P ,yes,8W@21C,-0.038,31.222,3.36E+09,4.54E+08,1.11,,,,No,,,,,,5/10/23
102,Q,22PT1117-8,FDL-105B-T10-CC1-21CW8,Klebsiella variicola,PVT70%,PVT090-A0,2%CaCl2,T+P ,yes,8W@21C,-0.038,31.222,3.36E+09,4.54E+08,1.11,,,,No,,,,,,5/10/23
102,Q,22PT1117-8,FDL-105B-T10-CC1-21CW8,Klebsiella variicola,PVT70%,PVT090-A0,2%CaCl2,T+P ,yes,8W@21C,-0.038,31.222,3.36E+09,4.54E+08,1.11,,,,No,,,,,,5/10/23
103,Q,23PT0119-8,FDL-105EF-T26-CC1-21CW8,Klebsiella variicola,PVT70%,PVT090-A0,2%CaCl2,T+P,yes,8W@21C,-0.055,22.481,2.96E+09,5.67E+08,1.09,5/10/23,2.13E+05,2.95E+04,Yes,0.00,5.33,,,,5/10/23
103,Q,23PT0119-8,FDL-105EF-T26-CC1-21CW8,Klebsiella variicola,PVT70%,PVT090-A0,2%CaCl2,T+P,yes,8W@21C,-0.055,22.481,2.96E+09,5.67E+08,1.09,,,,No,,,,,,5/10/23
103,Q,23PT0119-8,FDL-105EF-T26-CC1-21CW8,Klebsiella variicola,PVT70%,PVT090-A0,2%CaCl2,T+P,yes,8W@21C,-0.055,22.481,2.96E+09,5.67E+08,1.09,5/23/23,1.61E+04,6.65E+03,No,13.00,4.21,5.33,-0.086,15.40,5/10/23
103,Q,23PT0119-8,FDL-105EF-T26-CC1-21CW8,Klebsiella variicola,PVT70%,PVT090-A0,2%CaCl2,T+P,yes,8W@21C,-0.055,22.481,2.96E+09,5.67E+08,1.09,5/30/23,1.60E+04,4.04E+03,No,20.00,4.20,5.24,-0.056,20.67,5/10/23
103,Q,23PT0119-8,FDL-105EF-T26-CC1-21CW8,Klebsiella variicola,PVT70%,PVT090-A0,2%CaCl2,T+P,yes,8W@21C,-0.055,22.481,2.96E+09,5.67E+08,1.09,6/7/23,6.20E+03,1.25E+03,No,28.00,3.79,5.19,-0.055,22.48,5/10/23
103,Q,23PT0119-8,FDL-105EF-T26-CC1-21CW8,Klebsiella variicola,PVT70%,PVT090-A0,2%CaCl2,T+P,yes,8W@21C,-0.055,22.481,2.96E+09,5.67E+08,1.09,,,,No,,,,,,5/10/23
103,Q,23PT0119-8,FDL-105EF-T26-CC1-21CW8,Klebsiella variicola,PVT70%,PVT090-A0,2%CaCl2,T+P,yes,8W@21C,-0.055,22.481,2.96E+09,5.67E+08,1.09,,,,No,,,,,,5/10/23
103,Q,23PT0119-8,FDL-105EF-T26-CC1-21CW8,Klebsiella variicola,PVT70%,PVT090-A0,2%CaCl2,T+P,yes,8W@21C,-0.055,22.481,2.96E+09,5.67E+08,1.09,,,,No,,,,,,5/10/23
103,Q,23PT0119-8,FDL-105EF-T26-CC1-21CW8,Klebsiella variicola,PVT70%,PVT090-A0,2%CaCl2,T+P,yes,8W@21C,-0.055,22.481,2.96E+09,5.67E+08,1.09,,,,No,,,,,,5/10/23
104,Q,23PT0119-8,FDL-105EF-T26-TMC1-21CW8,Klebsiella variicola,PVT70%,PVT090-A0,5%TMC,T+P,yes,8W@21C,-0.034,45.251,5.69E+09,6.05E+08,1.09,5/10/23,4.07E+05,4.28E+04,Yes,0.00,5.61,,,,5/10/23
104,Q,23PT0119-8,FDL-105EF-T26-TMC1-21CW8,Klebsiella variicola,PVT70%,PVT090-A0,5%TMC,T+P,yes,8W@21C,-0.034,45.251,5.69E+09,6.05E+08,1.09,,,,No,,,,,,5/10/23
104,Q,23PT0119-8,FDL-105EF-T26-TMC1-21CW8,Klebsiella variicola,PVT70%,PVT090-A0,5%TMC,T+P,yes,8W@21C,-0.034,45.251,5.69E+09,6.05E+08,1.09,5/23/23,1.13E+05,5.43E+04,No,13.00,5.05,5.61,-0.043,37.60,5/10/23
104,Q,23PT0119-8,FDL-105EF-T26-TMC1-21CW8,Klebsiella variicola,PVT70%,PVT090-A0,5%TMC,T+P,yes,8W@21C,-0.034,45.251,5.69E+09,6.05E+08,1.09,5/30/23,6.40E+04,8.38E+03,No,20.00,4.81,5.60,-0.040,39.55,5/10/23
104,Q,23PT0119-8,FDL-105EF-T26-TMC1-21CW8,Klebsiella variicola,PVT70%,PVT090-A0,5%TMC,T+P,yes,8W@21C,-0.034,45.251,5.69E+09,6.05E+08,1.09,6/7/23,4.65E+04,8.78E+03,No,28.00,4.67,5.56,-0.034,45.25,5/10/23
104,Q,23PT0119-8,FDL-105EF-T26-TMC1-21CW8,Klebsiella variicola,PVT70%,PVT090-A0,5%TMC,T+P,yes,8W@21C,-0.034,45.251,5.69E+09,6.05E+08,1.09,,,,No,,,,,,5/10/23
104,Q,23PT0119-8,FDL-105EF-T26-TMC1-21CW8,Klebsiella variicola,PVT70%,PVT090-A0,5%TMC,T+P,yes,8W@21C,-0.034,45.251,5.69E+09,6.05E+08,1.09,,,,No,,,,,,5/10/23
104,Q,23PT0119-8,FDL-105EF-T26-TMC1-21CW8,Klebsiella variicola,PVT70%,PVT090-A0,5%TMC,T+P,yes,8W@21C,-0.034,45.251,5.69E+09,6.05E+08,1.09,,,,No,,,,,,5/10/23
104,Q,23PT0119-8,FDL-105EF-T26-TMC1-21CW8,Klebsiella variicola,PVT70%,PVT090-A0,5%TMC,T+P,yes,8W@21C,-0.034,45.251,5.69E+09,6.05E+08,1.09,,,,No,,,,,,5/10/23
105,R,IFF09152022,FD-23-0015-T1,Klebsiella variicola,PVT70%,PVT090-A0,5%SIO2,"Glucose, high EPS",no,Fresh,-0.111,32.648,2.87E+11,3.87E+10,0.48,5/17/23,8.49E+07,6.74E+07,Yes,0.00,7.93,,,,5/17/23
105,R,IFF09152022,FD-23-0015-T1,Klebsiella variicola,PVT70%,PVT090-A0,5%SIO2,"Glucose, high EPS",no,Fresh,-0.111,32.648,2.87E+11,3.87E+10,0.48,5/25/23,8.52E+05,7.87E+04,No,8.00,5.93,7.93,-0.250,15.73,5/17/23
105,R,IFF09152022,FD-23-0015-T1,Klebsiella variicola,PVT70%,PVT090-A0,5%SIO2,"Glucose, high EPS",no,Fresh,-0.111,32.648,2.87E+11,3.87E+10,0.48,5/30/23,7.68E+05,1.21E+05,No,13.00,5.89,7.74,-0.157,22.57,5/17/23
105,R,IFF09152022,FD-23-0015-T1,Klebsiella variicola,PVT70%,PVT090-A0,5%SIO2,"Glucose, high EPS",no,Fresh,-0.111,32.648,2.87E+11,3.87E+10,0.48,6/7/23,3.97E+05,8.22E+04,No,21.00,5.60,7.44,-0.111,32.65,5/17/23
105,R,IFF09152022,FD-23-0015-T1,Klebsiella variicola,PVT70%,PVT090-A0,5%SIO2,"Glucose, high EPS",no,Fresh,-0.111,32.648,2.87E+11,3.87E+10,0.48,,,,No,,,,,,5/17/23
105,R,IFF09152022,FD-23-0015-T1,Klebsiella variicola,PVT70%,PVT090-A0,5%SIO2,"Glucose, high EPS",no,Fresh,-0.111,32.648,2.87E+11,3.87E+10,0.48,,,,No,,,,,,5/17/23
105,R,IFF09152022,FD-23-0015-T1,Klebsiella variicola,PVT70%,PVT090-A0,5%SIO2,"Glucose, high EPS",no,Fresh,-0.111,32.648,2.87E+11,3.87E+10,0.48,,,,No,,,,,,5/17/23
105,R,IFF09152022,FD-23-0015-T1,Klebsiella variicola,PVT70%,PVT090-A0,5%SIO2,"Glucose, high EPS",no,Fresh,-0.111,32.648,2.87E+11,3.87E+10,0.48,,,,No,,,,,,5/17/23
105,R,IFF09152022,FD-23-0015-T1,Klebsiella variicola,PVT70%,PVT090-A0,5%SIO2,"Glucose, high EPS",no,Fresh,-0.111,32.648,2.87E+11,3.87E+10,0.48,,,,No,,,,,,5/17/23
105,R,IFF10202022,FD-23-0015-T2,Kosakonia sacchari,PVT70%,PVT090-A0,5%SIO2,Glucose,no,Fresh,-0.075,23.911,8.95E+10,8.43E+09,1.82,5/17/23,1.20E+06,6.64E+05,Yes,0.00,6.08,,,,5/17/23
105,R,IFF10202022,FD-23-0015-T2,Kosakonia sacchari,PVT70%,PVT090-A0,5%SIO2,Glucose,no,Fresh,-0.075,23.911,8.95E+10,8.43E+09,1.82,5/25/23,4.43E+04,6.20E+03,No,8.00,4.65,6.08,-0.179,11.61,5/17/23
105,R,IFF10202022,FD-23-0015-T2,Kosakonia sacchari,PVT70%,PVT090-A0,5%SIO2,Glucose,no,Fresh,-0.075,23.911,8.95E+10,8.43E+09,1.82,5/30/23,4.21E+04,1.64E+04,No,13.00,4.62,5.94,-0.112,16.45,5/17/23
105,R,IFF10202022,FD-23-0015-T2,Kosakonia sacchari,PVT70%,PVT090-A0,5%SIO2,Glucose,no,Fresh,-0.075,23.911,8.95E+10,8.43E+09,1.82,6/7/23,3.12E+04,1.24E+04,No,21.00,4.49,5.71,-0.075,23.91,5/17/23
105,R,IFF10202022,FD-23-0015-T2,Kosakonia sacchari,PVT70%,PVT090-A0,5%SIO2,Glucose,no,Fresh,-0.075,23.911,8.95E+10,8.43E+09,1.82,,,,No,,,,,,5/17/23
105,R,IFF10202022,FD-23-0015-T2,Kosakonia sacchari,PVT70%,PVT090-A0,5%SIO2,Glucose,no,Fresh,-0.075,23.911,8.95E+10,8.43E+09,1.82,,,,No,,,,,,5/17/23
105,R,IFF10202022,FD-23-0015-T2,Kosakonia sacchari,PVT70%,PVT090-A0,5%SIO2,Glucose,no,Fresh,-0.075,23.911,8.95E+10,8.43E+09,1.82,,,,No,,,,,,5/17/23
105,R,IFF10202022,FD-23-0015-T2,Kosakonia sacchari,PVT70%,PVT090-A0,5%SIO2,Glucose,no,Fresh,-0.075,23.911,8.95E+10,8.43E+09,1.82,,,,No,,,,,,5/17/23
105,R,IFF10202022,FD-23-0015-T2,Kosakonia sacchari,PVT70%,PVT090-A0,5%SIO2,Glucose,no,Fresh,-0.075,23.911,8.95E+10,8.43E+09,1.82,,,,No,,,,,,5/17/23
106,S,23PT0405-KOKO,23PT0405-KOKO-4CW4,Kosakonia sacchari,PVT70%,ESL2130,5%TMC+2%CaCl2,T only,yes,4W@4C,-0.042,41.456,9.33E+09,6.93E+08,1.17,5/31/23,5.57E+05,2.56E+05,Yes,0.00,5.75,,,,5/31/23
106,S,23PT0405-KOKO,23PT0405-KOKO-4CW4,Kosakonia sacchari,PVT70%,ESL2130,5%TMC+2%CaCl2,T only,yes,4W@4C,-0.042,41.456,9.33E+09,6.93E+08,1.17,6/7/23,2.83E+05,2.60E+04,No,7.00,5.45,5.75,-0.042,41.46,5/31/23
106,S,23PT0405-KOKO,23PT0405-KOKO-4CW4,Kosakonia sacchari,PVT70%,ESL2130,5%TMC+2%CaCl2,T only,yes,4W@4C,-0.042,41.456,9.33E+09,6.93E+08,1.17,,,,No,,,,,,5/31/23
106,S,23PT0405-KOKO,23PT0405-KOKO-4CW4,Kosakonia sacchari,PVT70%,ESL2130,5%TMC+2%CaCl2,T only,yes,4W@4C,-0.042,41.456,9.33E+09,6.93E+08,1.17,,,,No,,,,,,5/31/23
106,S,23PT0405-KOKO,23PT0405-KOKO-4CW4,Kosakonia sacchari,PVT70%,ESL2130,5%TMC+2%CaCl2,T only,yes,4W@4C,-0.042,41.456,9.33E+09,6.93E+08,1.17,,,,No,,,,,,5/31/23
106,S,23PT0405-KOKO,23PT0405-KOKO-4CW4,Kosakonia sacchari,PVT70%,ESL2130,5%TMC+2%CaCl2,T only,yes,4W@4C,-0.042,41.456,9.33E+09,6.93E+08,1.17,,,,No,,,,,,5/31/23
106,S,23PT0405-KOKO,23PT0405-KOKO-4CW4,Kosakonia sacchari,PVT70%,ESL2130,5%TMC+2%CaCl2,T only,yes,4W@4C,-0.042,41.456,9.33E+09,6.93E+08,1.17,,,,No,,,,,,5/31/23
106,S,23PT0405-KOKO,23PT0405-KOKO-4CW4,Kosakonia sacchari,PVT70%,ESL2130,5%TMC+2%CaCl2,T only,yes,4W@4C,-0.042,41.456,9.33E+09,6.93E+08,1.17,,,,No,,,,,,5/31/23
106,S,23PT0405-KOKO,23PT0405-KOKO-4CW4,Kosakonia sacchari,PVT70%,ESL2130,5%TMC+2%CaCl2,T only,yes,4W@4C,-0.042,41.456,9.33E+09,6.93E+08,1.17,,,,No,,,,,,5/31/23
107,S,23PT0406-KLUB,23PT0406-KLUB-4CW4,Klebsiella variicola,PVT70%,PVT090-A0,5%TMC+2%CaCl2,T+P,yes,4W@4C,-0.048,45.795,3.40E+10,3.02E+09,1.30,5/31/23,1.51E+06,1.62E+05,Yes,0.00,6.18,,,,5/31/23
